sample,x_new,y_new,time,year,rain0,rain1,vol,duration,turb,aws,new_name,qdna,B6,C6,C9,D4,D5,D6,D7,D9,E4,E5,E6,E7,E8,F5,F6,F7,F8,F9,G3,G4,G6,G7,G9,H10,H11,H3,H3_err,H4,H5,H7,H8,H9,I10,I11,I3,I4,I5,I6,I7,I8,I9,J10,J10a,J4,J5,J7,J8,J9,K10,K3,K4,K5,K6,K7,K8,K9,L10,L6,L7,L8,L9,M9,total_ct_within,nearest_ct,distance_to_nearest_ct
SPY182124,-1872376.927307288,638287.277159479,64800,2019,10.4,8.9,25,30,26.5,48075,Ursus arctos,1447,NA,NA,NA,1,1,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,L6,912
SPY182126,-1879502.3163255868,626973.0146494143,26400,2019,10.4,8.9,36,120,13.6,58773,Ursus arctos,1511,1,1,1,NA,NA,1,1,1,NA,NA,NA,1,1,NA,NA,1,1,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,27,K10,702
SPY182129,-1879502.3163255868,626973.0146494143,73800,2019,8.9,10.8,58,360,26.3,58773,Ursus arctos,3155,1,1,1,NA,NA,1,1,1,NA,NA,NA,1,1,NA,NA,1,1,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,27,K10,702
SPY182134,-1872376.927307288,638287.277159479,43380,2019,1.7,10.4,74,300,20.3,48075,Ursus arctos,909,NA,NA,NA,1,1,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,L6,912
SPY182138,-1872376.927307288,638287.277159479,64800,2019,10.4,8.9,26,30,26.5,48075,Ursus arctos,3096,NA,NA,NA,1,1,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,L6,912
SPY182266,-1879502.3163255868,626973.0146494143,43080,2019,30.4,1.7,74,300,31,58773,Ursus arctos,189,1,1,1,NA,NA,1,1,1,NA,NA,NA,1,1,NA,NA,1,1,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,27,K10,702
SPY182267,-1872376.927307288,638287.277159479,61200,2019,10.4,8.9,54,120,22.5,48075,Ursus arctos,1476,NA,NA,NA,1,1,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,L6,912
SPY182272,-1872376.927307288,638287.277159479,52620,2019,10.4,8.9,59,300,12,48075,Ursus arctos,1829,NA,NA,NA,1,1,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,L6,912
SPY182287,-1879502.3163255868,626973.0146494143,43080,2019,30.4,1.7,76,300,31,58773,Ursus arctos,792,1,1,1,NA,NA,1,1,1,NA,NA,NA,1,1,NA,NA,1,1,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,27,K10,702
SPY182306,-1879502.3163255868,626973.0146494143,61620,2019,30.4,1.7,71,300,32.7,58773,Ursus arctos,375,1,1,1,NA,NA,1,1,1,NA,NA,NA,1,1,NA,NA,1,1,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,27,K10,702
SPY192779,-1872376.927307288,638287.277159479,61440,2019,4.6,22.6,79,300,40.3,48075,Ursus arctos,1257,NA,NA,NA,1,1,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,L6,912
SPY192781,-1872376.927307288,638287.277159479,60480,2019,10.8,30.4,79,300,39.2,48075,Ursus arctos,11896,NA,NA,NA,1,1,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,L6,912
SPY192782,-1879502.3163255868,626973.0146494143,60720,2019,42.4,10.8,78,300,39.1,58773,Ursus arctos,3232,1,1,1,NA,NA,1,1,1,NA,NA,NA,1,1,NA,NA,1,1,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,27,K10,702
SPY192783,-1879502.3163255868,626973.0146494143,60720,2019,42.4,10.8,77,300,39.1,58773,Ursus arctos,2170,1,1,1,NA,NA,1,1,1,NA,NA,NA,1,1,NA,NA,1,1,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,27,K10,702
SPY192784,-1879502.3163255868,626973.0146494143,64200,2019,20.2,4.6,79,300,91.7,58773,Ursus arctos,3034,1,1,1,NA,NA,1,1,1,NA,NA,NA,1,1,NA,NA,1,1,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,27,K10,702
SPY192786,-1872376.927307288,638287.277159479,43200,2019,4.6,22.6,75,300,37.2,48075,Ursus arctos,2690,NA,NA,NA,1,1,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,L6,912
SPY192790,-1879502.3163255868,626973.0146494143,42300,2019,42.4,10.8,76,300,39.7,58773,Ursus arctos,14339,1,1,1,NA,NA,1,1,1,NA,NA,NA,1,1,NA,NA,1,1,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,27,K10,702
SPY192791,-1872376.927307288,638287.277159479,60480,2019,10.8,30.4,79,300,39.2,48075,Ursus arctos,3488,NA,NA,NA,1,1,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,L6,912
SPY192792,-1872376.927307288,638287.277159479,61440,2019,4.6,22.6,80,300,40.3,48075,Ursus arctos,657,NA,NA,NA,1,1,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,L6,912
SPY192794,-1879502.3163255868,626973.0146494143,45960,2019,20.2,4.6,75,300,86.1,58773,Ursus arctos,856,1,1,1,NA,NA,1,1,1,NA,NA,NA,1,1,NA,NA,1,1,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,27,K10,702
SPY192797,-1879502.3163255868,626973.0146494143,42300,2019,42.4,10.8,74,300,39.7,58773,Ursus arctos,7002,1,1,1,NA,NA,1,1,1,NA,NA,NA,1,1,NA,NA,1,1,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,27,K10,702
SPY192798,-1872376.927307288,638287.277159479,43200,2019,4.6,22.6,76,300,37.2,48075,Ursus arctos,519,NA,NA,NA,1,1,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,L6,912
SPY192800,-1879502.3163255868,626973.0146494143,45960,2019,20.2,4.6,77,300,86.1,58773,Ursus arctos,2227,1,1,1,NA,NA,1,1,1,NA,NA,NA,1,1,NA,NA,1,1,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,27,K10,702
SPY182287,-1879502.3163255868,626973.0146494143,43080,2019,30.4,1.7,76,300,31,58773,Peromyscus maniculatus,48,1,1,1,NA,NA,1,1,1,NA,NA,NA,1,1,NA,NA,1,1,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,27,K10,702
SPY182267,-1872376.927307288,638287.277159479,61200,2019,10.4,8.9,54,120,22.5,48075,Equus caballus,13,NA,NA,NA,1,1,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,L6,912
SPY180856,-1872376.927307288,638287.277159479,61200,2019,10.4,8.9,55,120,22.5,48075,Lasionycteris noctivagans,646,NA,NA,NA,1,1,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,L6,912
SPY180858,-1879502.3163255868,626973.0146494143,61620,2019,30.4,1.7,79,300,32.7,58773,Oreamnos americanus,2050,1,1,1,NA,NA,1,1,1,NA,NA,NA,1,1,NA,NA,1,1,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,27,K10,702
SPY182117,-1879502.3163255868,626973.0146494143,26400,2019,10.4,8.9,31,120,13.6,58773,Oreamnos americanus,9954,1,1,1,NA,NA,1,1,1,NA,NA,NA,1,1,NA,NA,1,1,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,27,K10,702
SPY182126,-1879502.3163255868,626973.0146494143,26400,2019,10.4,8.9,36,120,13.6,58773,Oreamnos americanus,2889,1,1,1,NA,NA,1,1,1,NA,NA,NA,1,1,NA,NA,1,1,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,27,K10,702
SPY182287,-1879502.3163255868,626973.0146494143,43080,2019,30.4,1.7,76,300,31,58773,Oreamnos americanus,509,1,1,1,NA,NA,1,1,1,NA,NA,NA,1,1,NA,NA,1,1,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,27,K10,702
SPY192786,-1872376.927307288,638287.277159479,43200,2019,4.6,22.6,75,300,37.2,48075,Oreamnos americanus,227,NA,NA,NA,1,1,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,L6,912
SPY192800,-1879502.3163255868,626973.0146494143,45960,2019,20.2,4.6,77,300,86.1,58773,Oreamnos americanus,118,1,1,1,NA,NA,1,1,1,NA,NA,NA,1,1,NA,NA,1,1,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,27,K10,702
SPY181775,-1879502.3163255868,626973.0146494143,73800,2019,8.9,10.8,57,360,26.3,58773,Sorex cinereus,476,1,1,1,NA,NA,1,1,1,NA,NA,NA,1,1,NA,NA,1,1,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,27,K10,702
SPY182266,-1879502.3163255868,626973.0146494143,43080,2019,30.4,1.7,74,300,31,58773,Sorex cinereus,108,1,1,1,NA,NA,1,1,1,NA,NA,NA,1,1,NA,NA,1,1,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,27,K10,702
SPY182134,-1872376.927307288,638287.277159479,43380,2019,1.7,10.4,74,300,20.3,48075,Arvicolinae spp,72,NA,NA,NA,1,1,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,L6,912
SPY182287,-1879502.3163255868,626973.0146494143,43080,2019,30.4,1.7,76,300,31,58773,Arvicolinae spp,39,1,1,1,NA,NA,1,1,1,NA,NA,NA,1,1,NA,NA,1,1,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,27,K10,702
SPY192800,-1879502.3163255868,626973.0146494143,45960,2019,20.2,4.6,77,300,86.1,58773,Arvicolinae spp,42,1,1,1,NA,NA,1,1,1,NA,NA,NA,1,1,NA,NA,1,1,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,27,K10,702
SPY182103,-1872376.927307288,638287.277159479,43380,2019,1.7,10.4,73,300,20.3,48075,Lepus americanus,229,NA,NA,NA,1,1,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,L6,912
SPY182267,-1872376.927307288,638287.277159479,61200,2019,10.4,8.9,54,120,22.5,48075,Lepus americanus,577,NA,NA,NA,1,1,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,L6,912
SPY182126,-1879502.3163255868,626973.0146494143,26400,2019,10.4,8.9,36,120,13.6,58773,Lepus americanus,4003,1,1,1,NA,NA,1,1,1,NA,NA,NA,1,1,NA,NA,1,1,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,27,K10,702
SPY192786,-1872376.927307288,638287.277159479,43200,2019,4.6,22.6,75,300,37.2,48075,Lepus americanus,381,NA,NA,NA,1,1,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,L6,912
SPY180856,-1872376.927307288,638287.277159479,61200,2019,10.4,8.9,55,120,22.5,48075,Ursus americanus,560,NA,NA,NA,1,1,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,L6,912
SPY182103,-1872376.927307288,638287.277159479,43380,2019,1.7,10.4,73,300,20.3,48075,Ursus americanus,913,NA,NA,NA,1,1,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,L6,912
SPY182104,-1872376.927307288,638287.277159479,42120,2019,10.8,30.4,78,300,43.8,48075,Ursus americanus,1255,NA,NA,NA,1,1,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,L6,912
SPY182105,-1872376.927307288,638287.277159479,42120,2019,10.8,30.4,75,300,43.8,48075,Ursus americanus,730,NA,NA,NA,1,1,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,L6,912
SPY182117,-1879502.3163255868,626973.0146494143,26400,2019,10.4,8.9,31,120,13.6,58773,Ursus americanus,2331,1,1,1,NA,NA,1,1,1,NA,NA,NA,1,1,NA,NA,1,1,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,27,K10,702
SPY182134,-1872376.927307288,638287.277159479,43380,2019,1.7,10.4,74,300,20.3,48075,Ursus americanus,755,NA,NA,NA,1,1,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,L6,912
SPY182267,-1872376.927307288,638287.277159479,61200,2019,10.4,8.9,54,120,22.5,48075,Ursus americanus,1993,NA,NA,NA,1,1,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,L6,912
SPY182272,-1872376.927307288,638287.277159479,52620,2019,10.4,8.9,59,300,12,48075,Ursus americanus,188,NA,NA,NA,1,1,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,L6,912
SPY182287,-1879502.3163255868,626973.0146494143,43080,2019,30.4,1.7,76,300,31,58773,Ursus americanus,567,1,1,1,NA,NA,1,1,1,NA,NA,NA,1,1,NA,NA,1,1,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,27,K10,702
SPY192779,-1872376.927307288,638287.277159479,61440,2019,4.6,22.6,79,300,40.3,48075,Ursus americanus,600,NA,NA,NA,1,1,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,L6,912
SPY192781,-1872376.927307288,638287.277159479,60480,2019,10.8,30.4,79,300,39.2,48075,Ursus americanus,2590,NA,NA,NA,1,1,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,L6,912
SPY192784,-1879502.3163255868,626973.0146494143,64200,2019,20.2,4.6,79,300,91.7,58773,Ursus americanus,236,1,1,1,NA,NA,1,1,1,NA,NA,NA,1,1,NA,NA,1,1,1,NA,NA,1,1,1,1,1,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,27,K10,702
SPY192786,-1872376.927307288,638287.277159479,43200,2019,4.6,22.6,75,300,37.2,48075,Ursus americanus,3092,NA,NA,NA,1,1,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,L6,912
SPY192791,-1872376.927307288,638287.277159479,60480,2019,10.8,30.4,79,300,39.2,48075,Ursus americanus,49,NA,NA,NA,1,1,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,L6,912
SPY192792,-1872376.927307288,638287.277159479,61440,2019,4.6,22.6,80,300,40.3,48075,Ursus americanus,394,NA,NA,NA,1,1,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,L6,912
SPY192798,-1872376.927307288,638287.277159479,43200,2019,4.6,22.6,76,300,37.2,48075,Ursus americanus,192,NA,NA,NA,1,1,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,L6,912
SPY192781,-1872376.927307288,638287.277159479,60480,2019,10.8,30.4,79,300,39.2,48075,Ursus arctos,17,NA,NA,NA,1,1,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,L6,912
SPY192786,-1872376.927307288,638287.277159479,43200,2019,4.6,22.6,75,300,37.2,48075,Ursus arctos,12,NA,NA,NA,1,1,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,L6,912
SPY182134,-1872376.927307288,638287.277159479,43380,2019,1.7,10.4,74,300,20.3,48075,Canis spp,11,NA,NA,NA,1,1,NA,NA,NA,1,1,1,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,L6,912
